Loan_ID,Customer_ID,Loan_Type,Customer_Age,Gender,Employment_Type,Annual_Income,Credit_Score,Region,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Start_Date,Loan_End_Date,Monthly_EMI,Payments_Made,Payments_Missed,Days_Past_Due,Outstanding_Principal,Total_Interest_Paid,Payment_Status,Default_Flag,Collateral,Debt_to_Income,Loan_to_Income,Risk_Category,Origination_Channel,Customer_Segment,Prepayment_Eligible,Prepayment_Charge
LN000109,CUST03674,Personal,34,Female,Salaried,485002,614,Hyderabad,266635,12.83,36,2024-03-17,2027-03-17 18:00:00,8962.08,29,0,0,60135.56,53400.9,Current,0,No,0.1702,0.5498,High,Branch,Mass Market,Yes,3
LN000110,CUST06207,Personal,34,Male,Salaried,673584,664,Ahmedabad,721434,13.21,36,2026-05-04,2029-05-03 18:00:00,24382.68,3,0,0,671574.97,23289.02,Current,0,No,0.434,1.071,Medium,Digital,Mass Market,Yes,3
LN000111,CUST05675,Personal,26,Female,Professional,418369,798,Ahmedabad,403210,9.94,48,2026-05-01,2030-05-01 00:00:00,10215.43,3,0,0,382415.24,9851.54,Current,0,No,0.3186,0.9638,Low,Direct Sales,Mass Market,No,0
LN000112,CUST06841,Personal,34,Male,Salaried,1472384,744,Chennai,677145,15.15,60,2026-03-11,2031-03-11 06:00:00,16163.71,5,0,0,638106.5,41780.07,Current,0,No,0.1637,0.4599,Low,Direct Sales,Mass Affluent,Yes,0
LN000113,CUST00974,Business,37,Female,Salaried,231287,632,Chennai,3064278,12.34,84,2025-06-30,2032-06-29 18:00:00,54651.19,13,1,0,2744167.55,390354.96,Current,0,Yes,0.75,13.2488,High,Branch,Mass Market,Yes,0
LN000114,CUST03282,Education,38,Female,Salaried,625244,683,Hyderabad,757666,8.49,48,2024-06-28,2028-06-28 00:00:00,18670.15,25,0,0,395026.03,104113.73,Current,0,No,0.4108,1.2118,Medium,Direct Sales,Mass Market,No,0
LN000115,CUST01345,Auto,40,Male,Salaried,453609,610,Bengaluru,1356379,12.08,72,2025-06-19,2031-06-19 12:00:00,26571.81,14,0,0,1163161.72,178788.04,Current,0,Yes,0.6672,2.9902,High,Digital,Mass Market,Yes,1
LN000116,CUST01490,Business,37,Female,Professional,347756,773,Pune,3617039,12.97,36,2024-03-15,2027-03-15 18:00:00,121813.92,29,0,7,817005.71,732570.37,Current,0,Yes,0.75,10.4011,High,Digital,Mass Market,Yes,3
LN000117,CUST03433,Education,36,Female,Salaried,862659,709,Jaipur,811541,9.83,120,2023-09-12,2033-09-11 12:00:00,10647.38,35,0,0,650134.32,211251.68,Current,0,No,0.1059,0.9407,Medium,Partner,Mass Affluent,Yes,2
LN000118,CUST05348,Personal,60,Female,Self-Employed,399999,717,Mumbai,525405,12.45,36,2024-01-02,2027-01-01 18:00:00,17564.36,31,0,0,85152.96,104243.14,Current,0,No,0.5382,1.3135,High,Direct Sales,Mass Market,No,0
LN000119,CUST01642,Business,59,Male,Salaried,662716,776,Pune,2143308,14.04,48,2025-09-25,2029-09-25 00:00:00,58608.93,10,0,0,1789717.69,232499.02,Current,0,Yes,0.75,3.2341,High,Direct Sales,Mass Market,Yes,0
LN000120,CUST06525,Home,52,Male,Salaried,411746,697,Chennai,3876012,8.17,120,2024-07-02,2034-07-02 12:00:00,47368.46,25,0,0,3306071.98,614271.45,Current,0,Yes,0.75,9.4136,High,Partner,Mass Market,Yes,1
LN000121,CUST05616,Education,29,Male,Business Owner,260558,725,Chennai,626686,11.87,36,2023-12-04,2026-12-03 18:00:00,20775.2,32,0,0,81086.22,119206.63,Current,0,No,0.75,2.4052,High,Partner,Mass Market,Yes,2
LN000122,CUST03907,Business,47,Male,Salaried,584073,770,Delhi NCR,1738754,14.88,24,2025-08-18,2027-08-18 12:00:00,84208.42,12,0,0,933550.04,205297.09,Current,0,Yes,0.75,2.9769,High,Branch,Mass Market,Yes,2
LN000123,CUST03243,Personal,53,Male,Salaried,752745,665,Jaipur,628747,11.14,60,2023-01-23,2028-01-23 06:00:00,13713.15,42,0,0,226358.99,173564.42,Current,0,No,0.2419,0.8353,Medium,Branch,Mass Market,Yes,0
LN000124,CUST01917,Personal,30,Male,Professional,487826,641,Jaipur,544069,10.14,36,2025-02-23,2028-02-23 18:00:00,17591.56,17,1,0,307590.29,62577.76,Current,0,No,0.3588,1.1153,High,Partner,Mass Market,Yes,1
LN000125,CUST00401,Personal,37,Female,Salaried,1222730,809,Mumbai,743424,13.25,48,2024-07-27,2028-07-27 00:00:00,20035.94,24,0,0,420406.13,157844.58,Current,0,No,0.195,0.608,Low,Digital,Mass Affluent,Yes,2
LN000126,CUST04504,Home,56,Male,Salaried,749162,669,Delhi NCR,1966024,8.9,240,2025-05-20,2045-05-20 00:00:00,17568.08,15,0,0,1918932.28,216429.45,Current,0,Yes,0.329,2.6243,Medium,Digital,Mass Market,No,0
LN000127,CUST03555,Education,37,Female,Self-Employed,920300,580,Jaipur,320597,12.13,120,2025-10-04,2035-10-04 12:00:00,4623.52,10,0,0,306118.98,31757.17,Current,0,No,0.05,0.3484,High,Direct Sales,Mass Affluent,Yes,3
LN000128,CUST01072,Business,38,Female,Salaried,474162,670,Pune,3138661,11.85,36,2023-07-01,2026-06-30 18:00:00,104017.15,36,0,0,0.0,605956.56,Current,0,Yes,0.75,6.6194,High,Direct Sales,Mass Market,Yes,2
LN000129,CUST03116,Personal,43,Male,Salaried,480049,673,Jaipur,407373,15.67,48,2024-11-14,2028-11-14 00:00:00,11476.59,21,0,0,259718.86,93354.21,Current,0,No,0.3205,0.8486,Medium,Partner,Mass Market,No,0
LN000130,CUST06918,Home,54,Male,Self-Employed,552362,821,Chennai,2244508,9.8,240,2023-01-31,2043-01-31 00:00:00,21362.65,42,0,0,2093254.3,745977.6,Current,0,Yes,0.4492,4.0635,Medium,Branch,Mass Market,Yes,2
LN000131,CUST04870,Home,28,Female,Salaried,548655,740,Mumbai,1950067,8.93,120,2023-01-10,2033-01-09 12:00:00,24628.3,43,0,0,1439578.92,548528.69,Current,0,Yes,0.5281,3.5543,High,Digital,Mass Market,No,0
LN000132,CUST02548,Personal,33,Male,Self-Employed,520674,698,Delhi NCR,259982,15.62,24,2023-12-25,2025-12-24 12:00:00,12681.93,24,0,0,0.0,44384.28,Current,0,No,0.2202,0.4993,Medium,Digital,Mass Market,Yes,2
LN000133,CUST01396,Personal,43,Male,Salaried,381610,672,Ahmedabad,313924,15.53,48,2024-09-25,2028-09-25 00:00:00,8821.82,22,0,0,193706.75,73862.68,Current,0,No,0.2783,0.8226,Medium,Branch,Mass Market,Yes,0
LN000134,CUST06063,Personal,40,Female,Self-Employed,949972,748,Chennai,223589,14.5,36,2024-10-13,2027-10-13 18:00:00,7696.26,22,0,0,98580.7,44309.33,Current,0,No,0.0627,0.2354,Low,Direct Sales,Mass Affluent,Yes,3
LN000135,CUST02440,Business,42,Male,Salaried,321433,768,Chennai,1087062,10.81,84,2025-02-02,2032-02-02 18:00:00,18506.1,18,0,0,917652.19,163700.02,Current,0,Yes,0.636,3.3819,High,Digital,Mass Market,Yes,2
LN000136,CUST06586,Personal,43,Female,Professional,877771,737,Bengaluru,472145,10.62,60,2024-06-28,2029-06-28 06:00:00,10176.64,25,0,15,305143.19,87414.2,Current,0,No,0.1922,0.5379,Medium,Digital,Mass Affluent,Yes,0
LN000137,CUST02684,Home,55,Female,Business Owner,968005,761,Chennai,1374458,9.27,240,2025-03-22,2045-03-22 00:00:00,12610.31,17,0,0,1338505.28,178422.49,Current,0,Yes,0.1284,1.4199,Low,Partner,Mass Affluent,Yes,2
LN000138,CUST06584,Auto,23,Male,Salaried,566366,795,Pune,1033723,9.73,48,2025-07-17,2029-07-17 00:00:00,26082.61,13,0,0,792046.87,97397.85,Current,0,Yes,0.6224,1.8252,High,Digital,Mass Market,Yes,1
LN000139,CUST00240,Home,54,Female,Professional,2194919,715,Jaipur,3688452,9.15,240,2024-05-06,2044-05-06 00:00:00,33550.96,27,0,0,3526761.08,744185.12,Current,0,Yes,0.1205,1.6805,Medium,Branch,Affluent,No,0
LN000140,CUST06680,Business,53,Male,Salaried,652862,682,Bengaluru,4718143,14.49,48,2024-07-12,2028-07-12 00:00:00,130084.08,25,0,0,2598905.39,1132864.33,Current,0,Yes,0.75,7.2269,High,Branch,Mass Market,Yes,1
LN000141,CUST04696,Business,37,Female,Self-Employed,564814,686,Mumbai,4309381,14.7,84,2025-04-19,2032-04-18 18:00:00,82425.59,16,0,1,3788859.41,798287.93,Current,0,Yes,0.75,7.6297,High,Direct Sales,Mass Market,Yes,2
LN000142,CUST02919,Personal,39,Female,Business Owner,577391,779,Bengaluru,121970,13.49,60,2024-08-10,2029-08-10 06:00:00,2805.81,24,0,0,82694.37,28063.88,Current,0,No,0.0821,0.2112,Low,Digital,Mass Market,Yes,3
LN000143,CUST00969,Home,50,Male,Salaried,1094695,750,Mumbai,1536110,8.64,240,2026-04-19,2046-04-19 00:00:00,13464.97,4,0,0,1526374.2,44124.09,Current,0,Yes,0.2219,1.4032,Low,Digital,Mass Affluent,No,0
LN000144,CUST06115,Personal,43,Male,Salaried,572280,718,Jaipur,674163,10.97,48,2024-10-28,2028-10-28 00:00:00,17414.84,21,0,0,414987.81,106536.36,Current,0,No,0.342,1.178,Medium,Digital,Mass Market,Yes,0
LN000145,CUST05904,Personal,35,Female,Salaried,881653,680,Mumbai,549346,13.13,72,2025-09-23,2031-09-23 12:00:00,11065.3,10,0,7,496236.94,57543.93,Current,0,No,0.1445,0.6231,Medium,Branch,Mass Affluent,Yes,0
LN000146,CUST04576,Personal,34,Male,Salaried,339682,666,Bengaluru,338890,12.97,72,2024-04-27,2030-04-27 12:00:00,6796.86,27,0,0,241208.14,85833.38,Current,0,No,0.2854,0.9977,Medium,Digital,Mass Market,No,0
LN000147,CUST04204,Auto,22,Female,Salaried,697378,710,Jaipur,1418637,9.88,72,2024-08-25,2030-08-25 12:00:00,26192.79,23,0,0,1052692.29,236489.56,Current,0,Yes,0.4392,2.0342,Medium,Partner,Mass Market,Yes,2
LN000148,CUST01616,Home,59,Male,Salaried,1043798,655,Jaipur,6010747,7.65,240,2023-07-21,2043-07-21 00:00:00,48988.08,37,4,120,5567827.82,1369639.83,Default,1,Yes,0.5754,5.7585,High,Partner,Mass Affluent,Yes,0
LN000149,CUST01144,Personal,38,Male,Salaried,637394,697,Jaipur,280520,10.94,48,2024-10-21,2028-10-21 00:00:00,7241.88,22,0,15,166965.27,45766.56,Current,0,No,0.0754,0.4401,Medium,Digital,Mass Market,Yes,1
LN000150,CUST05464,Personal,26,Male,Self-Employed,452119,776,Jaipur,465975,13.36,24,2023-04-07,2025-04-06 12:00:00,22231.18,24,0,0,0.0,67573.39,Current,0,No,0.6305,1.0306,High,Branch,Mass Market,Yes,0
LN000151,CUST00070,Business,52,Male,Salaried,566884,703,Mumbai,4243326,14.28,36,2025-06-05,2028-06-04 18:00:00,145614.79,14,0,0,2803810.92,599092.0,Current,0,Yes,0.75,7.4854,High,Digital,Mass Market,Yes,2
LN000152,CUST04677,Personal,41,Female,Salaried,328087,697,Jaipur,704962,10.44,60,2023-01-18,2028-01-18 06:00:00,15129.86,43,0,0,238139.2,183761.15,Current,0,No,0.526,2.1487,High,Partner,Mass Market,Yes,0
LN000153,CUST01376,Personal,60,Male,Salaried,1007158,718,Pune,115997,13.74,36,2025-09-02,2028-09-01 18:00:00,3950.0,11,0,0,85450.01,12903.04,Current,0,No,0.147,0.1152,Medium,Direct Sales,Mass Affluent,No,0
LN000154,CUST03588,Home,48,Female,Self-Employed,1167659,763,Mumbai,5451994,8.77,300,2024-12-05,2049-12-05 06:00:00,44889.72,20,0,0,5343579.18,789379.68,Current,0,Yes,0.5023,4.6692,High,Partner,Mass Affluent,Yes,2
LN000155,CUST04084,Business,47,Female,Business Owner,611598,809,Chennai,2054082,15.23,24,2023-09-28,2025-09-27 12:00:00,99819.54,24,0,0,0.0,341586.89,Current,0,Yes,0.75,3.3585,High,Branch,Mass Market,Yes,1
LN000156,CUST03571,Personal,22,Male,Salaried,1343764,646,Delhi NCR,519580,15.72,36,2024-11-08,2027-11-08 18:00:00,18194.13,21,0,0,246321.02,108817.81,Current,0,No,0.1707,0.3867,High,Digital,Mass Affluent,Yes,2
LN000157,CUST03346,Auto,53,Male,Business Owner,927669,776,Mumbai,1666966,10.04,36,2025-12-04,2028-12-03 18:00:00,53821.76,8,0,0,1338496.93,102104.99,Current,0,Yes,0.7012,1.7969,High,Digital,Mass Affluent,Yes,0
LN000158,CUST00970,Education,36,Male,Business Owner,655752,754,Pune,392131,8.91,120,2024-04-17,2034-04-17 12:00:00,4948.31,28,0,0,329002.17,75423.87,Current,0,No,0.1092,0.598,Low,Partner,Mass Market,Yes,1
LN000159,CUST05687,Personal,59,Male,Professional,1239637,642,Hyderabad,120359,14.24,36,2024-07-26,2027-07-26 18:00:00,4127.49,24,0,0,45912.57,24613.44,Current,0,No,0.05,0.0971,High,Direct Sales,Mass Affluent,Yes,2
LN000160,CUST03277,Auto,42,Male,Salaried,915168,656,Mumbai,404584,13.25,72,2024-04-25,2030-04-25 12:00:00,8174.24,27,0,0,288676.27,104796.69,Current,0,Yes,0.05,0.4421,Medium,Branch,Mass Affluent,Yes,0
LN000161,CUST02243,Home,33,Female,Salaried,1150062,763,Ahmedabad,2092977,8.96,240,2024-11-30,2044-11-30 00:00:00,18775.05,20,0,0,2025295.1,307819.2,Current,0,Yes,0.2053,1.8199,Low,Digital,Mass Affluent,Yes,3
LN000162,CUST01810,Auto,22,Female,Salaried,1267979,740,Delhi NCR,521204,9.35,60,2025-02-16,2030-02-16 06:00:00,10907.18,18,1,30,389436.45,64561.7,Delinquent,0,Yes,0.1687,0.4111,Low,Digital,Mass Affluent,Yes,3
LN000163,CUST02555,Auto,34,Male,Salaried,579515,615,Bengaluru,799871,13.18,36,2024-09-18,2027-09-18 18:00:00,27018.3,23,0,0,325662.85,147212.66,Current,0,Yes,0.5824,1.3802,High,Branch,Mass Market,Yes,0
LN000164,CUST00815,Home,58,Male,Self-Employed,904799,664,Jaipur,1051521,8.91,300,2023-09-19,2048-09-18 06:00:00,8759.13,35,0,0,1013623.78,268672.36,Current,0,Yes,0.0648,1.1622,Medium,Digital,Mass Affluent,Yes,0
LN000165,CUST06955,Personal,48,Male,Salaried,257126,739,Mumbai,164987,12.72,60,2023-10-27,2028-10-26 06:00:00,3730.77,33,0,0,87195.09,45323.42,Current,0,No,0.161,0.6417,Medium,Partner,Mass Market,Yes,2
LN000166,CUST06125,Education,27,Female,Self-Employed,372149,761,Pune,258400,9.97,60,2023-11-30,2028-11-29 06:00:00,5486.29,32,0,0,136555.08,53716.33,Current,0,No,0.2225,0.6943,Low,Digital,Mass Market,Yes,0
LN000167,CUST06638,Personal,38,Male,Salaried,828141,732,Delhi NCR,223391,11.27,60,2025-06-09,2030-06-09 06:00:00,4886.92,14,0,0,181864.63,26890.5,Current,0,No,0.0872,0.2697,Medium,Branch,Mass Affluent,No,0
LN000168,CUST05230,Personal,56,Female,Salaried,773806,594,Delhi NCR,177630,14.99,24,2024-09-27,2026-09-27 12:00:00,8612.08,22,0,0,16906.66,28742.42,Current,0,No,0.1785,0.2296,High,Digital,Mass Market,Yes,2
LN000169,CUST00930,Personal,56,Male,Professional,412001,670,Mumbai,134634,13.99,72,2023-12-14,2029-12-13 12:00:00,2773.32,32,0,0,88260.05,42372.23,Current,0,No,0.0996,0.3268,Medium,Partner,Mass Market,Yes,2
LN000170,CUST00014,Auto,24,Female,Professional,542025,656,Jaipur,834543,13.27,36,2025-11-24,2028-11-23 18:00:00,28229.46,8,0,7,676544.5,67837.17,Current,0,Yes,0.6679,1.5397,High,Digital,Mass Market,Yes,1
LN000171,CUST00472,Auto,50,Male,Self-Employed,771296,748,Pune,1472960,9.52,48,2025-07-03,2029-07-03 00:00:00,37019.05,13,0,0,1127473.62,135761.29,Current,0,Yes,0.5989,1.9097,High,Digital,Mass Market,Yes,2
LN000172,CUST02098,Personal,44,Male,Salaried,648648,684,Delhi NCR,796854,13.83,48,2025-01-04,2029-01-04 00:00:00,21708.89,19,0,0,532550.08,148165.03,Current,0,No,0.4115,1.2285,Medium,Partner,Mass Market,No,0
LN000173,CUST00514,Home,40,Male,Professional,582497,739,Chennai,3025159,9.05,300,2023-08-05,2048-08-04 06:00:00,25490.48,36,0,0,2914951.63,807449.95,Current,0,Yes,0.551,5.1934,High,Branch,Mass Market,Yes,2
LN000174,CUST02091,Personal,51,Male,Salaried,330322,719,Hyderabad,603903,15.76,72,2025-10-03,2031-10-03 12:00:00,13021.19,10,0,0,549904.61,76213.47,Current,0,No,0.3874,1.8282,Medium,Direct Sales,Mass Market,No,0
LN000175,CUST06854,Auto,44,Female,Self-Employed,769084,646,Bengaluru,1137650,8.65,48,2024-05-22,2028-05-22 00:00:00,28122.76,27,6,180,546221.12,167885.78,Default,1,Yes,0.4137,1.4792,High,Digital,Mass Market,Yes,2
LN000176,CUST01615,Personal,27,Male,Salaried,593467,759,Mumbai,208297,14.83,24,2025-06-13,2027-06-13 12:00:00,10082.37,14,0,1,94298.12,27154.34,Current,0,No,0.2346,0.351,Low,Partner,Mass Market,Yes,2
LN000177,CUST03124,Auto,46,Male,Self-Employed,1844408,774,Pune,1391108,11.62,36,2023-07-06,2026-07-05 18:00:00,45949.51,36,0,0,0.0,263074.2,Current,0,Yes,0.2405,0.7542,Low,Direct Sales,Affluent,Yes,2
LN000178,CUST01728,Home,33,Female,Self-Employed,1275831,761,Mumbai,2791673,9.32,300,2025-02-06,2050-02-06 06:00:00,24047.48,18,0,0,2746281.14,387462.71,Current,0,Yes,0.2657,2.1881,Low,Direct Sales,Mass Affluent,Yes,1
LN000179,CUST05816,Business,28,Male,Business Owner,693335,722,Pune,1727060,17.0,36,2024-03-27,2027-03-27 18:00:00,61576.61,28,0,0,462631.58,459716.66,Current,0,Yes,0.75,2.4909,High,Digital,Mass Market,Yes,1
LN000180,CUST05485,Personal,25,Male,Self-Employed,256056,705,Pune,324562,13.63,48,2025-10-13,2029-10-13 00:00:00,8808.78,10,1,0,270636.22,34162.06,Current,0,No,0.3781,1.2675,Medium,Direct Sales,Mass Market,Yes,2
LN000181,CUST01775,Personal,33,Female,Professional,2081507,676,Bengaluru,52135,14.51,36,2026-02-04,2029-02-03 18:00:00,1794.83,6,0,0,44934.16,3568.13,Current,0,No,0.05,0.025,Medium,Digital,Affluent,Yes,1
LN000182,CUST04322,Personal,49,Female,Salaried,962027,780,Ahmedabad,62629,14.02,48,2024-05-22,2028-05-22 00:00:00,1712.06,27,0,0,31719.1,15315.63,Current,0,No,0.05,0.0651,Low,Partner,Mass Affluent,No,0
LN000183,CUST02375,Business,40,Male,Self-Employed,499046,799,Mumbai,3873117,10.56,24,2023-06-02,2025-06-01 12:00:00,179720.32,24,0,0,0.0,440170.74,Current,0,Yes,0.75,7.761,High,Digital,Mass Market,No,0
LN000184,CUST00346,Business,34,Female,Salaried,994480,674,Delhi NCR,4182342,10.9,36,2025-07-18,2028-07-17 18:00:00,136731.76,13,0,0,2826459.63,421630.52,Current,0,Yes,0.75,4.2056,High,Digital,Mass Affluent,Yes,2
LN000185,CUST02980,Personal,52,Female,Salaried,952198,650,Mumbai,522904,11.87,60,2026-06-08,2031-06-08 06:00:00,11597.25,2,0,0,509990.28,10280.78,Current,0,No,0.1441,0.5492,Medium,Partner,Mass Affluent,Yes,0
LN000186,CUST04755,Auto,47,Male,Self-Employed,474494,653,Ahmedabad,1591030,11.88,48,2026-04-19,2030-04-19 00:00:00,41803.08,4,0,0,1485256.92,61439.24,Current,0,Yes,0.75,3.3531,High,Branch,Mass Market,Yes,2
LN000187,CUST02020,Education,45,Female,Business Owner,415817,657,Delhi NCR,424656,7.15,84,2023-01-25,2030-01-24 18:00:00,6439.44,42,0,0,238663.67,84464.05,Current,0,No,0.2147,1.0213,Medium,Direct Sales,Mass Market,Yes,2
LN000188,CUST04497,Home,24,Female,Salaried,928032,728,Pune,3718332,9.82,300,2024-10-23,2049-10-23 06:00:00,33312.08,21,0,0,3652396.24,633617.88,Current,0,Yes,0.4543,4.0067,Medium,Direct Sales,Mass Affluent,Yes,2
LN000189,CUST06791,Home,41,Female,Salaried,1089220,638,Ahmedabad,5055984,8.11,300,2025-05-30,2050-05-30 06:00:00,39388.78,14,0,0,4979563.98,475022.94,Current,0,Yes,0.4554,4.6418,High,Direct Sales,Mass Affluent,Yes,0
LN000190,CUST02786,Personal,38,Female,Salaried,758334,679,Mumbai,441906,13.42,48,2026-02-26,2030-02-26 00:00:00,11946.82,5,0,0,406083.52,23911.6,Current,0,No,0.1741,0.5827,Medium,Digital,Mass Market,Yes,2
LN000191,CUST04931,Personal,59,Male,Business Owner,735005,681,Jaipur,69760,10.91,36,2023-06-09,2026-06-08 18:00:00,2280.82,36,0,0,0.0,12349.45,Current,0,No,0.05,0.0949,Medium,Branch,Mass Market,Yes,1
LN000192,CUST01287,Business,35,Male,Salaried,1244976,720,Mumbai,2876031,11.41,84,2025-10-04,2032-10-03 18:00:00,49863.4,10,0,0,2640922.2,263525.25,Current,0,Yes,0.4875,2.3101,Medium,Digital,Mass Affluent,Yes,1
LN000193,CUST02403,Business,58,Male,Salaried,604839,699,Mumbai,3193953,12.67,36,2024-04-07,2027-04-07 18:00:00,107115.34,28,6,180,817589.97,622866.58,Default,1,Yes,0.75,5.2807,High,Digital,Mass Market,No,0
LN000194,CUST05335,Auto,44,Male,Salaried,180000,735,Chennai,726967,13.11,48,2024-12-18,2028-12-18 00:00:00,19541.53,20,0,0,469219.1,133082.69,Current,0,Yes,0.75,4.0387,High,Branch,Mass Market,Yes,0
LN000195,CUST02111,Personal,28,Male,Salaried,840051,704,Jaipur,692882,11.16,24,2023-11-19,2025-11-18 12:00:00,32346.81,24,0,0,0.0,83441.41,Current,0,No,0.4505,0.8248,Medium,Digital,Mass Affluent,Yes,0
LN000196,CUST03291,Personal,48,Female,Self-Employed,1130358,721,Chennai,467526,9.84,72,2023-03-07,2029-03-06 12:00:00,8623.56,41,1,0,235212.73,121252.53,Current,0,No,0.05,0.4136,Medium,Branch,Mass Affluent,Yes,0
LN000197,CUST00467,Auto,41,Male,Professional,816555,816,Delhi NCR,398342,12.91,72,2026-04-23,2032-04-22 12:00:00,7977.71,3,1,0,387146.99,12738.11,Current,0,Yes,0.0751,0.4878,Low,Partner,Mass Affluent,Yes,0
LN000198,CUST02808,Business,36,Male,Salaried,351805,718,Chennai,1150153,13.51,48,2023-10-19,2027-10-19 00:00:00,31148.48,34,6,180,401363.14,310258.57,Default,1,Yes,0.75,3.2693,High,Digital,Mass Market,Yes,1
LN000199,CUST03077,Business,36,Female,Salaried,477748,725,Jaipur,4376314,14.97,84,2026-01-02,2033-01-01 18:00:00,84371.21,7,0,0,4159871.93,374156.42,Current,0,Yes,0.75,9.1603,High,Branch,Mass Market,No,0
LN000200,CUST06601,Education,55,Female,Business Owner,607933,843,Delhi NCR,857421,11.87,84,2026-06-21,2033-06-20 18:00:00,15077.09,2,0,0,844166.76,16899.95,Current,0,No,0.311,1.4104,Low,Branch,Mass Market,No,0
LN000201,CUST05380,Auto,37,Female,Business Owner,344516,702,Delhi NCR,960131,12.28,60,2026-02-18,2031-02-18 06:00:00,21492.83,6,0,0,888302.11,57128.09,Current,0,Yes,0.75,2.7869,High,Digital,Mass Market,Yes,1
LN000202,CUST01983,Personal,29,Male,Salaried,492880,791,Mumbai,73514,15.08,72,2023-12-05,2029-12-04 12:00:00,1557.47,32,0,0,48733.68,25058.77,Current,0,No,0.05,0.1492,Low,Digital,Mass Market,No,0
LN000203,CUST00063,Personal,55,Female,Salaried,1269629,778,Hyderabad,146123,12.86,48,2024-03-03,2028-03-03 00:00:00,3910.02,29,0,0,66892.21,34159.67,Current,0,No,0.0782,0.1151,Low,Direct Sales,Mass Affluent,Yes,1
LN000204,CUST02045,Business,49,Female,Professional,403285,658,Hyderabad,3095499,15.5,48,2025-12-21,2029-12-21 00:00:00,86934.66,8,0,0,2702437.64,302415.91,Current,0,Yes,0.75,7.6757,High,Direct Sales,Mass Market,Yes,3
LN000205,CUST06053,Auto,59,Male,Self-Employed,563642,718,Mumbai,719358,13.32,72,2024-11-17,2030-11-17 12:00:00,14561.8,21,0,0,564763.14,151202.95,Current,0,Yes,0.2618,1.2763,Medium,Digital,Mass Market,Yes,1
LN000206,CUST05962,Personal,38,Male,Professional,916863,745,Jaipur,735152,15.73,24,2023-06-07,2025-06-06 12:00:00,35900.04,24,0,0,0.0,126449.01,Current,0,No,0.4699,0.8018,Medium,Digital,Mass Affluent,Yes,1
LN000207,CUST05597,Personal,32,Female,Salaried,300168,762,Chennai,202249,13.79,60,2026-05-09,2031-05-09 06:00:00,4683.68,3,0,0,195087.33,6889.36,Current,0,No,0.1384,0.6738,Low,Branch,Mass Market,Yes,2
LN000208,CUST06946,Auto,39,Male,Self-Employed,1246182,667,Jaipur,1345471,8.93,36,2025-10-06,2028-10-05 18:00:00,42739.83,10,0,0,1006985.86,88913.2,Current,0,Yes,0.3232,1.0797,Medium,Branch,Mass Affluent,Yes,1
LN000209,CUST02222,Personal,42,Male,Self-Employed,483221,666,Mumbai,507215,16.36,60,2026-04-01,2031-04-01 06:00:00,12431.15,4,0,0,484691.65,27201.24,Current,0,No,0.3241,1.0497,Medium,Digital,Mass Market,Yes,0
LN000210,CUST06970,Personal,35,Male,Business Owner,392093,759,Bengaluru,378756,11.08,60,2025-06-24,2030-06-24 06:00:00,8249.89,13,0,0,313422.87,41915.46,Current,0,No,0.2073,0.966,Low,Digital,Mass Market,Yes,3
LN000211,CUST03613,Home,21,Male,Professional,1265328,654,Pune,6970392,8.58,300,2025-07-27,2050-07-27 06:00:00,56514.47,12,0,0,6887215.14,594996.79,Current,0,Yes,0.4641,5.5088,Medium,Branch,Mass Affluent,No,0
LN000212,CUST02550,Auto,22,Male,Salaried,987739,692,Delhi NCR,490054,9.2,48,2025-05-20,2029-05-20 00:00:00,12242.02,15,0,0,355727.34,49303.61,Current,0,Yes,0.1542,0.4961,Medium,Branch,Mass Affluent,Yes,2
LN000213,CUST05108,Auto,28,Male,Self-Employed,397436,632,Jaipur,1461052,9.33,48,2025-02-07,2029-02-07 00:00:00,36589.85,18,2,60,975675.28,173240.53,Default,1,Yes,0.75,3.6762,High,Partner,Mass Market,Yes,0
LN000214,CUST06945,Personal,42,Male,Salaried,541194,664,Chennai,300056,15.07,72,2024-09-04,2030-09-04 12:00:00,6356.17,23,0,0,231542.24,77678.22,Current,0,No,0.1285,0.5544,Medium,Digital,Mass Market,Yes,0
LN000215,CUST03219,Auto,45,Male,Business Owner,744784,697,Ahmedabad,1362989,9.14,60,2024-10-06,2029-10-06 06:00:00,28387.0,22,0,0,933549.36,195074.3,Current,0,Yes,0.47,1.83,Medium,Direct Sales,Mass Market,Yes,3
